timestamp,cap_flags,roll_min,roll_max,pitch_min,pitch_max,yaw_min,yaw_max,gimbal_device_id
2888704906,132530,-0.9806078,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2888755145,132530,-0.9827548,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2888805421,132530,-0.9872864,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2888854479,132530,-0.99337137,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2888904479,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2888954503,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889005435,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889054452,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889105012,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889154712,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889204470,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889255471,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889305481,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889354469,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889404730,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889454443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889504917,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889554490,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889604442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889654472,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889704502,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889754582,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889804442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889855866,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889904449,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2889954594,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890005989,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890054807,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890105076,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890154443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890205468,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890254447,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890304441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890354441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890404672,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890454472,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890504474,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890554745,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890604447,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890654770,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890704524,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890754442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890805478,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890854442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890905258,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2890955453,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891004469,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891054445,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891104787,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891154448,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891206676,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891256234,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891305237,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891354802,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891404857,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891454445,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891504512,132530,-0.9936585,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891554442,132530,-0.9855147,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891606934,132530,-0.9789422,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891654508,132530,-0.97049206,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891704864,132530,-0.9629567,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891754442,132530,-0.96133226,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891804722,132530,-0.96362776,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891854443,132530,-0.9684453,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891904441,132530,-0.97286177,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2891954835,132530,-0.9758484,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892004487,132530,-0.9767593,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892054895,132530,-0.97732615,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892104445,132530,-0.9803489,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892154522,132530,-0.9844335,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892204518,132530,-0.9889602,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892254510,132530,-0.9904275,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892305087,132530,-0.9930335,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892355287,132530,-0.9975597,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892404450,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892454443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892504472,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892554443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892604827,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892654799,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892704439,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892754703,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892804446,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892854442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892904749,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2892954854,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893005202,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893055137,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893104757,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893154447,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893204580,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893254442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893304794,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893354701,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893404577,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893454595,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893504445,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893554473,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893604684,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893654753,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893705131,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893754969,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893804444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893854831,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893904639,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2893954714,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894004688,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894054765,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894104471,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894154577,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894205632,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894254695,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894304631,132530,0.50098586,1.8511959e-37,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894354779,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894405157,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894454444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894504441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894554588,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894604641,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894654502,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894704585,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894754759,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894804441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894854723,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894904472,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2894954441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895004574,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895054444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895105036,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895154506,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895204569,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895254446,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895304590,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895354450,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895404475,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895455159,132530,-0.99983495,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895504446,132530,-0.99720836,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895554580,132530,-0.9962469,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895604441,132530,-0.9975453,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895654444,132530,-0.999701,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895704870,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895754478,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895805203,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895855276,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895904793,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2895954442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896004563,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896054448,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896104575,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896154882,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896204439,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896254697,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896304440,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896354444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896404509,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896454999,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896505435,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896555458,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896604579,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896654471,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896704864,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896754464,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896804730,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896854825,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896904465,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2896954689,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897004444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897054640,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897104547,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897154880,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897205311,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897254449,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897304544,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897354442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897404660,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897454482,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897504745,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897554679,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897604444,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897654479,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897704502,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897754984,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897804577,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897854521,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897905374,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2897954519,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898004440,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898054735,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898104763,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898154445,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898204737,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898254638,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898304447,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898354596,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898406614,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898454470,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898504440,132530,-0.9984274,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898554469,132530,-0.9928223,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898605344,132530,-0.988767,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898654571,132530,-0.9875222,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898704447,132530,-0.9894337,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898754449,132530,-0.993786,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898804567,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898854449,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898904844,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2898954790,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899004532,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899054724,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899104468,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899154448,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899205400,132530,-0.99889946,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899254443,132530,-0.98942673,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899304974,132530,-0.9834942,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899354763,132530,-0.9822823,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899405710,132530,-0.9811963,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899455804,132530,-0.9762314,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899505661,132530,-0.96748555,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899554448,132530,-0.96044207,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899604716,132530,-0.95827025,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899654743,132530,-0.95975524,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899704515,132530,-0.9619586,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899754544,132530,-0.96395004,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899804446,132530,-0.96416706,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899854449,132530,-0.96085703,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899904717,132530,-0.9556091,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2899954442,132530,-0.95014465,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900007357,132530,-0.9460941,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900054464,132530,-0.94479704,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900104474,132530,-0.94659644,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900154780,132530,-0.94975114,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900204886,132530,-0.95314157,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900254635,132530,-0.9552771,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900304868,132530,-0.9561814,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900354763,132530,-0.9577167,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900404443,132530,-0.96030194,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900454564,132530,-0.9624741,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900504441,132530,-0.96487135,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900554445,132530,-0.9681838,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900604483,132530,-0.97264147,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900654484,132530,-0.97680444,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900705062,132530,-0.97907764,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900754497,132530,-0.98027796,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900804442,132530,-0.9791898,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900854707,132530,-0.97656435,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900905629,132530,-0.97226524,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2900954474,132530,-0.9671977,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901004652,132530,-0.9603837,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901054749,132530,-0.9539842,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901104441,132530,-0.9497351,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901154599,132530,-0.94747597,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901205758,132530,-0.9487296,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901254465,132530,-0.95284855,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901304569,132530,-0.9586271,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901354738,132530,-0.9641136,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901405523,132530,-0.9682539,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901454485,132530,-0.9715364,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901504525,132530,-0.9736637,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901554819,132530,-0.97324705,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901605013,132530,-0.9696563,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901654441,132530,-0.9679581,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901704565,132530,-0.9699787,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901754765,132530,-0.9726616,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901804442,132530,-0.97382337,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901854790,132530,-0.9726207,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901904440,132530,-0.97482014,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2901954571,132530,-0.9803853,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902004446,132530,-0.9849157,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902054446,132530,-0.98962045,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902105113,132530,-0.99546254,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902154546,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902204491,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902254729,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902304688,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902354446,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902404691,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902454864,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902504441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902554850,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902604532,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902654562,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902704463,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902754442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902805199,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902854909,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902904634,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2902954642,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903004867,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903054441,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903104730,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903154768,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903204447,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903254544,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903304445,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903354443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903404442,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
2903454443,132530,-1.0000001,0.0,-1.5707964,1.5707964,-3.1415927,3.1415927,0
